id,demo_gender,demo_age,demo_relationshipstatus01,demo_children,demo_classstanding,demo_units,demo_gpa,demo_employed01,demo_employed02,demo_employed03,demo_incomehousehold,demo_incomepersonal,demo_politics,demo_religion,socialmedia_constantly,socialmedia_first,socialmedia_last,socialmedia_dumb,procrastinate_minute,procrastinate_plan,procrastinate_distracted,procrastinate_projects,procrastinate_pressure,procrastinate_concentrate,procrastinate_deadlines,procrastinate_management,procrastinate_task,outlook_expect,outlook_worst,outlook_wrong,deviance_play,deviance_activities,deviance_risks,deviance_cautious,deviance_told,deviance_new,deviance_rules,deviance_opposite,locus_luck,locus_work,locus_talent,locus_system,locus_people,personality_myself,personality_outgoing,personality_quiet,personality_exhausting,personality_center,personality_energizing,personality_rehearse,personality_groups,impulsivity_decisions,impulsivity_thinking,impulsivity_money,impulsivity_buy,impulsivity_options,family_enjoy,family_stress,family_sacrifices,family_like,family_secrets,family_fight,family_regularly,friends_enjoy,friends_stress,friends_sacrifices,friends_like,friends_secrets,friends_fight,friends_regularly,stress_relax,stress_sleep,stress_concentrate,stress_bed,stress_myself,stress_motivated,stress_emotions,stress_productive,stress_social,esteem_worth,esteem_qualities,esteem_failure,esteem_well,esteem_proud,esteem_satisfied,esteem_attitude,esteem_respect,esteem_useless,esteem_good,satisfaction_physical,satisfaction_mental,satisfaction_appearance,satisfaction_finances,satisfaction_housing,satisfaction_transportation,satisfaction_friends,satisfaction_family,satisfaction_education,satisfaction_career,satisfaction_freetime,demo_relationshipstatus02,conflictresolution_forgive,conflictresolution_grudges,conflictresolution_solve,conflictresolution_argue,significantother_committed,significantother_unhappy,significantother_wish,significantother_imagine,satisfaction_significantother,demo_employed04,jobsecurity_worry,jobsecurity_months,jobsecurity_people,jobsecurity_secure,jobsecurity_challenge,jobsatisfaction_enjoyable,jobsatisfaction_accomplishment,jobsatisfaction_waste,jobsatisfaction_proud,jobsatisfaction_bored,satisfaction_job,jobmobility_adequately,jobmobility_promoted,jobmobility_stuck,jobmobility_paid,jobmobility_opportunities,workdemands_breaks,workdemands_early,workdemands_complete,workdemands_think,workdemands_free,workdemands_easy,workdemands_late,workdemands_exhausting,supervisors_trouble,supervisors_me,supervisors_respect,supervisors_friends,supervisors_argue,supervisors_like,coworkers_trouble,coworkers_me,coworkers_respect,coworkers_friends,coworkers_argue,coworkers_like,wis_time,wis_tired,satisfaction_performanceschool,siw_time,siw_tired,satisfaction_performancework
454,2,19,2,2,2,13,3,1,1,27,nan,nan,4,3,6,6,6,4,6,4,6,3,5,4,6,5,5,5,4,5,4,5,5,5,6,5,5,4,5,5,6,3,4,6,6,6,6,5,6,3,2,5,4,6,6,4,6,5,6,6,6,6,4,6,5,4,6,6,4,2,6,6,5,6,2,6,2,5,6,6,5,5,6,6,3,2,5,2,5,4,4,1,5,6,6,2,6,4,5,5,2,6,6,6,6,6,1,2,6,6,1,1,4,6,3,6,4,4,5,5,6,4,2,5,5,2,5,2,2,2,1,nan,2,1,2,3,3,5,5,2,5,1,1,5,6,2,6,2,4,4,5,3,5
455,2,20,1,2,3,16,2.4,1,1,18,50000,12000,5,3,4,4,4,2,4,5,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,3,4,4,4,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,5,5,5,5,5,5
456,2,29,1,2,4,12,3.72,1,1,30,24000,20000,3,3,2,2,2,5,3,4,3,4,4,4,4,2,2,3,2,2,4,2,4,4,4,4,4,4,5,5,1,5,2,4,4,4,2,2,4,2,2,4,4,4,4,4,4,2,4,4,6,2,1,5,5,1,5,5,5,5,6,4,5,5,5,5,2,3,4,4,4,4,3,3,4,4,4,2,1,3,5,5,2,2,5,5,5,4,4,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,2,2,4,1,5,2,5,2,5,2,2,2,5,5,2,2,2,6,6,2,1,5,1,6,4,4,4,1,3,3,2,2,4,5,4,4,2,2,4
457,2,24,2,2,4,12,3.2,1,1,11,28000,28000,5,6,6,6,2,2,4,4,3,3,4,3,2,4,3,3,5,3,3,4,4,3,5,4,4,4,4,4,5,5,5,4,5,3,3,4,4,4,4,4,4,2,5,5,6,4,5,6,3,2,3,6,3,5,6,3,2,5,4,3,2,5,2,2,3,2,2,4,5,2,5,3,5,5,3,3,4,5,5,5,4,4,5,6,6,5,4,2,2,5,2,4,2,6,1,2,5,5,1,4,2,4,3,3,4,5,2,5,2,5,5,2,3,4,4,2,3,3,2,1,4,1,3,2,2,4,4,2,5,2,2,5,5,2,5,4,4,4,3,3,5
458,2,20,2,1,3,7,2.9,1,1,35,30000,20000,5,3,3,4,2,6,3,5,5,5,4,5,2,3,3,4,5,4,5,3,4,4,3,2,3,2,3,4,5,6,4,5,4,3,6,2,1,3,2,3,4,6,1,4,6,5,5,5,5,3,6,5,4,5,5,4,3,4,6,5,5,4,4,5,5,5,6,5,5,4,4,3,3,3,3,4,3,2,2,4,3,3,4,4,4,3,3,4,2,5,5,5,3,6,1,1,5,6,1,1,6,5,5,3,4,3,3,3,3,4,5,3,2,2,4,3,3,3,3,3,4,3,4,2,2,4,3,3,4,1,3,4,5,2,4,2,3,2,2,2,4
459,2,25,2,2,4,12,3,1,1,34,nan,nan,4,3,5,2,4,4,5,4,6,4,3,4,1,1,6,4,3,4,5,4,5,6,5,1,1,3,1,5,5,6,6,5,3,5,1,2,3,2,2,1,6,2,5,5,6,4,5,5,2,3,2,5,4,4,5,5,2,3,5,5,6,6,4,6,6,6,6,5,5,2,5,2,5,5,2,2,5,3,3,5,1,1,5,5,5,3,2,1,2,6,1,6,1,6,1,1,6,6,1,4,3,5,4,4,3,3,4,3,3,4,2,4,3,3,4,5,1,2,1,2,2,2,5,1,1,6,6,2,6,1,1,6,5,1,6,5,4,2,2,3,4
460,2,19,2,2,2,14,3,2,2,nan,nan,nan,3,3,5,5,5,2,4,5,4,3,4,3,3,4,4,4,5,3,3,3,4,4,3,4,4,3,2,5,5,3,3,4,3,5,3,3,3,2,3,4,4,4,3,3,6,2,6,6,2,2,5,3,5,5,2,2,4,4,4,4,4,5,5,5,5,5,5,4,4,4,3,4,3,3,3,4,4,1,3,3,3,3,4,4,6,4,4,4,2,4,1,5,3,5,1,1,5,5,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
461,2,23,2,2,3,12,3.3,2,2,nan,56000,nan,2,3,4,4,4,6,1,6,2,3,4,1,1,6,6,3,6,5,3,4,6,5,6,2,5,6,1,6,6,3,2,4,6,1,1,6,6,4,1,6,6,4,6,4,5,5,6,6,1,4,2,5,2,5,5,3,2,4,5,3,4,5,2,5,5,3,1,5,5,1,4,1,5,5,2,2,1,2,2,5,4,4,6,6,6,6,6,5,2,6,4,5,2,4,2,4,6,6,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
462,2,20,1,2,4,12,3,1,1,41,25000,20000,3,3,4,4,4,5,4,5,5,4,5,5,4,3,3,3,4,4,3,3,4,4,5,5,5,3,1,6,3,6,3,4,5,2,2,6,6,1,6,6,6,1,6,1,5,6,6,6,5,6,6,5,4,4,5,4,3,5,4,3,5,5,3,3,3,5,2,6,6,2,6,1,6,6,1,1,1,5,4,4,1,4,4,4,4,5,5,2,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,1,3,2,1,3,3,2,3,6,1,5,5,5,3,5,5,3,3,3,3,3,3,5,3,3,3,5,5,5,2,2,2,2,2,2,6,4,3,3,3,3
463,1,21,2,2,4,12,3.01,1,1,26,99000,15000,4,6,5,2,5,1,6,6,3,6,6,4,1,4,6,6,6,4,3,5,6,3,1,4,5,1,4,4,6,6,4,1,6,1,1,1,6,1,3,6,1,2,6,6,6,4,6,6,4,2,2,6,3,6,6,2,2,6,6,6,6,6,6,6,1,6,1,1,2,6,6,6,1,1,6,6,6,2,2,5,5,5,5,6,6,6,6,2,2,6,1,6,2,6,1,1,6,6,1,1,6,6,6,1,5,5,2,5,1,5,1,6,6,6,1,6,6,6,6,1,1,6,6,1,1,6,6,2,6,1,1,6,6,3,6,6,6,1,1,5,6
464,1,21,1,2,2,14,3.55,2,2,nan,40000,20000,4,3,6,6,6,6,1,6,4,3,1,2,1,4,3,4,4,1,6,4,3,2,6,5,1,1,1,6,6,1,3,6,6,4,3,5,6,5,6,1,4,1,1,3,6,3,6,6,6,1,4,6,1,4,6,6,5,6,5,5,6,6,6,6,1,4,3,6,6,6,6,1,6,6,1,2,3,5,6,5,5,5,5,5,5,5,1,6,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
465,2,20,1,2,3,13,3.76,1,1,20,nan,nan,6,4,6,5,5,2,2,5,5,4,3,4,1,5,4,2,2,4,6,2,2,6,3,2,2,1,4,5,5,4,3,5,4,6,4,3,3,5,2,2,2,4,5,5,5,4,5,5,2,2,5,5,2,5,5,2,1,4,4,3,4,3,1,4,5,3,2,6,6,2,5,2,5,4,2,4,1,5,5,5,4,6,6,4,5,6,3,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,5,4,5,3,5,5,4,5,4,5,5,4,3,2,3,2,1,1,2,5,5,2,4,2,1,5,4,1,4,1,1,5,5,1,5,2,2,5,2,2,5
466,1,20,2,2,3,12,2.8,1,1,18,100000,4200,2,2,3,2,2,5,5,4,5,5,6,3,4,4,4,5,4,3,3,2,4,4,3,5,5,2,4,5,6,5,4,5,5,4,3,3,4,4,2,5,3,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,2,5,2,5,2,5,2,5,5,4,3,2,4,5,3,2,2,3,5,3,2,3,6,5,5,4,4,3,2,5,2,5,2,5,2,4,5,5,1,2,2,6,5,2,3,2,4,4,6,3,5,2,5,2,3,2,2,2,4,2,5,5,6,2,2,5,3,2,4,2,2,5,3,2,4,4,5,3,2,5,5
467,2,18,1,2,1,15,4,2,2,nan,100000,5000,3,2,6,6,6,4,1,6,1,6,4,1,1,6,6,2,2,2,2,1,5,5,6,4,4,5,3,5,6,4,5,6,6,6,6,4,5,4,2,5,3,5,4,6,5,5,5,5,2,4,5,5,4,4,5,5,1,6,2,2,2,4,1,1,1,1,1,5,6,1,6,1,6,6,1,4,2,6,6,6,6,6,6,6,6,6,6,6,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
468,2,19,1,2,2,12,3.8,1,1,10,nan,nan,3,1,6,6,6,6,2,2,4,3,2,2,1,5,4,3,2,3,4,1,3,4,6,1,2,4,2,5,5,4,6,5,3,6,4,2,3,6,4,3,1,5,1,5,6,4,4,5,3,3,5,6,1,5,6,1,1,2,5,6,4,6,2,2,3,1,4,6,6,1,5,1,6,6,1,1,4,6,6,6,6,6,6,6,6,6,6,6,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
469,2,20,2,2,3,15,3.16,1,1,23,100000,14000,6,6,6,3,6,1,4,3,6,5,6,4,1,3,1,5,6,4,4,3,4,5,2,1,3,2,2,5,6,4,5,4,3,6,4,2,3,1,3,4,6,1,6,6,6,4,5,6,4,3,6,6,4,6,6,4,1,4,1,4,3,4,1,1,1,1,1,6,6,1,4,1,6,6,3,2,2,1,6,4,2,6,6,6,4,4,4,1,2,6,2,6,2,6,1,2,6,6,1,1,1,6,2,3,2,2,4,3,6,3,4,1,6,4,6,1,1,1,1,4,4,6,6,1,1,3,1,2,1,1,1,5,5,1,6,4,4,1,1,1,4
470,2,25,1,2,2,16,2.61,1,1,19,nan,nan,4,3,6,6,6,1,3,4,4,3,3,4,1,4,4,5,6,3,4,4,3,5,4,2,3,1,2,6,5,3,1,5,4,6,2,2,5,2,3,4,4,3,1,6,6,6,6,6,6,6,6,6,5,6,6,6,4,6,5,6,4,4,3,5,3,5,4,6,6,6,6,4,4,4,5,5,6,4,5,3,4,4,5,6,6,6,4,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,6,6,4,6,5,5,1,5,5,5,5,6,2,6,1,5,3,3,4,2,2,2,6,2,1,6,4,1,6,2,1,6,6,4,6,3,3,3,5,5,6
471,2,25,2,2,4,15,nan,1,1,30,nan,nan,4,3,2,1,3,3,4,3,4,3,5,3,2,2,2,2,2,2,5,2,2,5,4,4,2,2,2,5,4,4,2,6,6,4,2,2,5,3,3,2,3,3,3,4,5,4,5,5,2,4,4,5,2,5,6,2,1,4,4,4,5,4,2,3,3,2,2,6,6,1,5,1,6,6,1,2,1,3,5,5,3,6,6,6,5,5,5,2,2,6,1,4,2,6,1,1,6,6,1,2,2,5,4,2,5,4,2,4,2,4,2,5,2,4,2,2,2,2,2,2,4,2,4,1,1,6,3,1,6,2,2,5,4,1,5,4,4,3,1,1,5
472,2,25,1,2,3,9,2.3,1,1,38,6000,2000,4,3,5,5,5,5,4,5,3,5,4,2,2,5,4,2,2,2,5,2,2,5,2,4,2,2,2,5,5,2,2,4,6,1,4,2,5,2,2,4,2,4,2,6,6,2,6,6,2,4,6,6,2,6,6,2,2,4,6,4,2,2,2,2,2,2,2,5,5,1,5,2,5,nan,4,2,2,2,3,3,5,2,5,5,4,2,2,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,4,5,6,2,4,4,2,4,5,4,5,3,5,5,4,2,1,1,4,nan,5,1,2,2,1,5,5,2,6,1,2,4,4,2,5,2,2,2,2,2,6
473,2,28,2,1,4,12,3.7,2,2,nan,48468,25668,5,2,5,3,5,4,1,6,4,5,6,3,2,6,3,6,6,6,3,4,5,4,6,3,5,6,1,5,5,6,5,5,5,4,4,2,nan,4,2,5,4,5,4,4,6,6,6,6,4,3,5,5,2,2,5,5,3,2,5,5,4,4,2,2,3,2,5,5,5,1,5,1,6,6,1,1,1,5,5,5,5,5,5,5,6,5,5,2,2,5,4,5,5,6,1,1,6,6,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
474,2,20,2,2,3,12,3.5,1,1,24,30000,10000,6,5,4,4,3,4,2,5,4,6,4,3,2,3,4,4,3,3,5,1,1,5,5,2,1,1,4,5,4,4,3,4,6,2,2,4,5,3,2,5,4,4,5,5,6,5,6,6,5,4,6,6,4,6,6,2,1,6,5,3,4,5,2,2,2,2,2,5,5,2,5,2,4,3,4,5,4,5,3,4,3,5,5,6,6,6,6,6,2,6,2,2,5,5,5,5,3,4,1,1,5,5,5,2,5,5,2,4,5,5,3,5,2,2,3,1,1,1,1,4,5,1,1,1,1,5,5,1,5,1,1,5,5,1,6,2,2,4,2,2,5
475,2,25,1,2,4,8,nan,1,1,24,nan,nan,5,3,3,4,4,5,4,3,4,3,3,4,4,3,4,3,4,3,3,4,4,3,4,4,4,3,3,4,4,6,3,2,4,3,4,4,4,3,3,4,4,4,3,4,4,4,5,5,4,3,4,4,4,4,4,3,3,4,5,3,4,4,6,4,4,4,3,5,4,4,4,4,3,3,6,5,5,2,4,2,1,2,1,4,4,4,2,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,5,4,5,2,4,2,2,3,4,5,3,5,2,2,2,5,2,2,2,2,3,5,2,5,3,2,4,2,1,4,3,3,4,2,1,3,2,4,4,4,4,4
476,1,24,2,2,4,12,3.66,1,1,30,12000,12000,5,5,3,2,2,5,6,4,2,5,5,2,1,6,4,2,2,2,4,3,4,5,3,6,3,2,4,5,6,6,2,6,6,1,1,5,6,4,5,2,2,5,1,6,6,2,5,6,3,2,5,6,1,5,6,4,1,6,5,2,2,4,2,5,2,2,2,5,6,1,5,2,5,5,2,2,2,2,3,2,5,5,5,5,5,5,5,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,5,5,5,2,3,2,5,4,5,2,2,2,5,2,5,2,2,2,1,4,5,1,1,3,2,5,4,4,4,2,2,5,6,1,6,4,4,4,2,2,5
477,1,28,2,2,4,15,3.63,1,1,40,100000,100000,3,6,4,2,4,3,1,6,2,6,4,2,2,6,6,3,5,3,4,3,5,4,4,4,2,3,1,6,1,4,5,5,5,1,4,2,3,2,1,2,3,6,1,6,5,4,6,6,2,2,6,4,2,5,6,4,2,3,1,2,2,1,1,1,1,1,2,6,6,1,5,2,6,6,1,1,1,5,5,5,6,6,6,6,6,6,6,2,2,5,2,5,3,6,2,2,5,6,1,3,5,2,4,2,5,5,2,5,4,5,6,1,1,1,6,1,1,1,3,4,4,1,3,1,1,6,4,1,5,1,1,6,4,3,4,4,4,5,1,4,5
478,1,19,1,2,2,12,3.1,1,2,nan,nan,3000,3,5,4,3,3,5,1,6,4,6,3,4,1,4,4,5,5,4,5,5,5,4,3,6,6,4,1,6,6,6,6,6,6,4,4,3,5,1,1,6,6,6,6,6,2,6,5,4,6,6,2,5,2,4,4,6,6,6,6,6,3,4,4,6,6,6,6,1,1,5,5,6,4,5,6,6,6,6,6,6,1,1,6,6,5,6,6,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
479,1,19,1,2,2,12,3.78,2,2,nan,210000,5000,4,2,5,4,5,4,4,4,5,3,4,3,2,3,4,2,3,3,5,2,4,4,5,3,3,2,4,4,5,2,3,5,5,3,4,5,5,2,3,5,5,1,5,5,5,4,6,6,5,2,5,5,5,5,5,5,2,6,6,6,3,5,5,5,2,2,1,5,5,3,5,3,4,4,6,6,6,2,2,2,2,2,4,6,6,5,5,2,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
480,2,19,2,2,2,13,3.3,1,1,20,nan,nan,5,6,4,4,5,4,3,6,3,4,4,3,2,4,4,3,4,3,4,2,2,5,4,2,3,3,3,5,4,4,5,5,2,6,6,1,3,3,1,3,3,6,1,6,6,4,5,6,4,3,4,5,3,3,4,4,3,2,3,4,3,4,4,3,2,4,5,4,5,1,6,1,6,4,6,4,3,4,4,5,5,4,4,4,5,4,4,4,2,4,5,4,5,4,4,4,3,3,1,1,4,5,5,1,5,5,2,4,3,5,4,4,3,3,4,3,3,3,2,3,4,1,4,1,1,5,5,1,6,1,1,5,5,1,5,1,1,5,1,1,5
481,2,18,1,2,2,12,3.36,1,2,nan,24000,17000,4,4,6,6,6,3,3,5,5,5,2,3,1,6,6,3,4,5,5,3,6,5,5,5,5,3,1,6,1,3,2,6,6,2,1,1,4,1,1,3,1,3,4,6,5,4,6,6,6,6,4,6,1,6,6,2,1,6,6,6,6,6,6,6,6,6,6,5,6,1,6,1,6,6,1,1,1,3,1,4,4,4,4,6,5,5,6,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
482,1,28,1,1,4,6,3.42,1,1,36,40000,40000,3,3,4,3,4,4,3,5,3,4,4,2,2,4,5,3,3,3,5,3,5,4,4,4,2,2,4,5,4,4,3,4,4,4,4,3,4,3,3,4,4,3,4,5,5,3,5,4,4,2,3,5,3,4,5,3,2,3,4,5,5,3,4,4,3,4,4,5,5,3,4,3,4,5,3,3,4,3,4,4,2,2,3,4,5,4,5,3,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,4,3,4,5,4,3,4,4,5,4,5,3,5,3,2,4,2,2,2,4,4,3,4,2,2,4,4,2,4,2,2,4,4,2,4,4,3,4,5,3,4
483,2,20,2,1,2,12,3.01,1,2,nan,8000,3000,4,5,6,5,5,5,5,5,5,5,5,5,4,5,5,2,4,4,5,5,4,5,6,4,4,4,4,4,6,3,4,6,6,6,4,3,4,1,4,4,2,2,4,6,4,4,4,4,4,4,4,5,2,5,5,4,2,4,4,4,4,4,2,4,4,4,3,5,5,2,5,3,5,5,2,2,2,4,4,5,4,4,4,5,4,4,4,4,2,6,1,6,3,6,1,1,6,6,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
484,2,22,2,2,4,16,3.2,1,1,24,46000,22000,4,5,nan,nan,nan,nan,6,4,4,5,6,4,1,4,5,2,3,3,3,3,4,5,6,5,3,6,2,5,5,6,3,5,5,3,4,5,4,2,2,4,5,4,3,5,4,4,4,5,6,4,5,5,3,4,5,6,3,4,5,6,3,5,4,3,4,3,2,5,5,1,5,1,6,5,3,2,2,5,5,5,6,6,6,5,5,6,6,6,2,6,1,6,2,6,1,1,6,6,1,1,2,6,5,1,6,4,2,5,1,5,5,6,2,6,5,2,2,2,1,5,6,1,1,1,1,6,6,1,6,1,1,6,6,1,6,1,1,6,1,1,6
485,1,19,1,2,2,16,3.62,1,1,24,nan,10000,1,2,4,1,1,3,2,6,4,5,6,1,2,5,5,5,5,4,4,1,5,6,6,1,2,4,1,5,5,1,4,6,3,5,3,1,4,3,1,2,4,6,1,6,5,5,5,5,5,3,5,5,5,4,5,6,2,5,6,5,3,4,2,4,5,2,5,5,5,2,5,1,5,5,4,3,4,6,5,5,5,6,5,4,5,4,6,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,5,5,5,4,3,4,2,4,4,3,5,5,4,3,5,2,2,5,4,2,4,1,5,1,1,6,5,1,5,1,1,5,6,1,5,4,3,3,2,4,5
486,1,20,1,2,3,14,3.85,1,2,nan,nan,nan,5,2,6,5,6,2,4,4,6,3,2,5,1,4,5,3,4,4,5,3,4,5,6,4,4,3,2,5,4,6,3,4,3,5,2,3,6,4,4,4,3,4,4,5,6,3,5,6,4,2,6,6,3,5,6,4,3,5,5,1,4,1,2,4,2,2,4,5,4,2,4,2,5,5,5,4,2,3,5,4,3,5,4,5,6,5,3,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2,22,2,2,3,12,nan,1,1,39,nan,nan,nan,3,5,4,4,3,4,6,6,5,4,2,3,6,5,5,4,3,4,2,3,6,6,4,3,2,3,6,5,4,4,5,5,6,2,1,5,5,3,4,3,5,5,6,6,1,6,6,4,3,5,6,2,5,5,2,4,5,6,6,4,2,4,4,5,4,4,6,6,2,5,1,6,5,2,5,4,3,3,5,4,5,5,6,6,6,6,4,2,4,2,4,4,6,1,2,4,5,1,2,1,4,5,3,5,4,2,5,2,5,5,5,3,4,3,2,2,2,2,4,4,2,2,1,1,6,6,1,6,1,1,6,6,1,6,4,4,3,2,2,6
488,1,30,2,1,4,12,3.62,1,1,45,99000,99000,3,6,4,2,2,3,6,5,3,4,5,2,2,4,5,1,1,1,5,3,4,4,5,5,4,4,2,5,5,4,2,4,5,3,2,3,4,1,2,6,6,1,5,3,5,2,6,6,2,1,5,5,2,5,5,2,1,5,5,4,3,2,2,2,2,2,2,5,5,1,5,1,6,6,1,1,1,3,6,4,4,5,5,5,6,4,5,3,2,5,2,6,1,6,1,2,2,6,1,2,6,2,5,2,4,4,2,5,3,5,3,4,2,4,2,2,2,2,2,3,2,4,4,2,1,5,5,2,5,1,1,5,5,1,6,5,4,3,3,3,4
489,1,23,1,2,4,12,2.9,1,1,30,31000,11000,3,2,5,2,2,2,3,4,4,5,2,2,3,4,4,2,4,3,5,2,4,5,4,5,2,5,2,4,5,5,2,4,4,5,2,4,5,5,3,3,2,6,2,5,5,4,5,5,2,4,5,5,2,4,5,5,2,4,2,2,2,4,4,2,2,3,3,6,5,2,5,2,2,4,2,4,3,2,3,3,2,5,5,5,5,2,4,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,4,4,5,2,4,4,2,4,4,4,5,3,4,2,3,2,2,2,4,2,4,2,2,2,2,5,4,2,5,2,2,5,5,3,5,5,4,4,2,2,2
490,1,23,1,2,3,14,3.4,1,1,28,75000,15000,4,4,4,4,5,4,4,5,5,3,4,3,2,4,4,3,3,3,5,3,4,5,4,4,3,3,4,5,2,5,4,5,5,5,4,4,5,5,3,5,3,5,4,5,5,3,5,5,5,2,5,5,2,3,5,5,2,3,4,2,4,5,4,4,5,4,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
491,2,24,2,2,4,4,2.5,1,1,40,80000,12000,5,3,5,6,6,2,2,6,4,5,4,2,2,5,6,2,3,2,5,3,4,5,4,5,3,2,4,6,5,4,3,4,5,4,4,5,5,4,3,3,3,2,5,5,5,5,5,5,4,4,5,6,5,6,5,6,4,5,4,5,4,6,1,1,2,2,3,5,6,1,5,2,5,5,3,3,2,2,3,2,3,2,3,6,6,6,6,4,2,6,2,6,3,6,1,1,6,6,1,2,6,4,3,3,4,5,2,6,4,6,2,6,3,5,3,4,2,3,2,3,5,4,3,1,1,6,6,1,5,1,1,5,4,1,6,4,4,4,4,5,6
