year,id_,labor_force_status,hours_per_week,marital_status,childs,age,education,sex,race,income,political_views,religious_preference,attends_religious_services,health,confidence_exec_branch,work_satisfaction,class_identification,abortion opinion,ideal_number_children,sex_education_opinion,homosexual_opinion,convicted,lockedup,tv_hours,confidence_god,email_hours,relax_hours,racism_work,poor_mental_health,sexual_orientation,ethnicify,ballot,life_rating,confidence_federal
2022,2682,1,None,Never married,0,31,12,MALE,White,$10000 - 14999,Extremely liberal,None,Never,Excellent,HARDLY ANY,Very dissatisfied,Lower class,None,None,None,NOT WRONG AT ALL,None,None,None,Don't believe,None,4,NO,0,None,WHITE,Ballot c,6,None
2022,2683,1,None,Never married,0,22,14,MALE,White,$5000 TO 5999,Moderate  middle of the road,Christian,Never,Fair,ONLY SOME,Moderately satisfied,Middle class,None,2,Favor,None,None,None,3,Believe with doubts,3,6,NO,25,Gay  lesbian  or homosexual,WHITE,Ballot b,7,Only some confidence
2022,2684,1,None,Divorced,2,68,14,MALE,White,$25000 OR MORE,Moderate  middle of the road,Protestant,Less than once a year,Good,HARDLY ANY,Moderately satisfied,Working class,None,2,Favor,None,None,None,2,Believe with doubts,6,3,NO,0,Heterosexual or straight,WHITE,Ballot b,7,None
2022,2685,7,None,Never married,2,33,14,FEMALE,White,None,Slightly conservative,None,Never,Fair,None,Very dissatisfied,Lower class,None,None,Favor,NOT WRONG AT ALL,None,None,12,None,2,None,None,None,None,WHITE,Ballot a,None,Hardly any confidence at all
2022,2686,1,None,Married,2,45,12,MALE,White,$25000 OR MORE,Conservative,None,Never,Good,None,Moderately satisfied,Middle class,NO,2,Favor,ALWAYS WRONG,None,None,3,None,2,6,NO,0,None,WHITE,Ballot a,9,None
2022,2687,5,None,Divorced,8,65,13,MALE,White,None,Slightly conservative,Christian,Less than once a year,Fair,HARDLY ANY,None,Working class,NO,None,None,ALMST ALWAYS WRG,None,None,None,Believe with doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,2688,1,None,Never married,2,36,14,MALE,White,$20000 - 24999,Moderate  middle of the road,None,About once or twice a year,Good,HARDLY ANY,Very satisfied,Working class,YES,None,None,NOT WRONG AT ALL,None,None,None,Higher power,None,7,NO,0,Heterosexual or straight,WHITE,Ballot c,8,Hardly any confidence at all
2022,2689,1,None,Divorced,3,55,12,MALE,White,$25000 OR MORE,Conservative,Protestant,About once or twice a year,Fair,HARDLY ANY,A little dissatisfied,Working class,None,3,Oppose,None,None,None,0,Believe with doubts,0,9,NO,30,Heterosexual or straight,WHITE,Ballot b,7,None
2022,2690,7,None,Never married,2,42,15,FEMALE,White,$15000 - 19999,Moderate  middle of the road,Protestant,About once a month,Good,HARDLY ANY,Moderately satisfied,Working class,None,2,Favor,None,None,None,3,Believe with doubts,1,None,None,None,None,WHITE,Ballot b,None,None
2022,2691,1,None,Divorced,2,46,12,MALE,White,$25000 OR MORE,Slightly conservative,None,Never,Good,None,A little dissatisfied,Working class,None,2,Favor,NOT WRONG AT ALL,None,None,2,None,1,12,NO,2,None,WHITE,Ballot a,5,None
2022,2692,1,None,Married,2,60,12,MALE,White,$20000 - 24999,Conservative,Catholic,Nearly every week,Good,HARDLY ANY,Moderately satisfied,Working class,None,None,None,ALWAYS WRONG,None,None,None,No doubts,None,5,NO,0,Heterosexual or straight,WHITE,Ballot c,9,None
2022,2693,5,None,Divorced,1,69,16,MALE,White,None,Moderate  middle of the road,None,Never,Good,ONLY SOME,None,Working class,None,2,Favor,None,None,None,4,Don't believe,1,None,None,None,None,WHITE,Ballot b,None,A great deal of confidence
2022,2694,2,None,Divorced,3,78,12,MALE,White,$4000 TO 4999,Liberal,Protestant,Never,Good,None,Very satisfied,Lower class,None,None,Favor,NOT WRONG AT ALL,None,None,2,None,0,8,NO,0,None,WHITE,Ballot a,9,None
2022,2695,3,40,Divorced,3,48,14,FEMALE,White,$5000 TO 5999,Conservative,Protestant,Several times a year,Good,HARDLY ANY,Very dissatisfied,Working class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,5,NO,30,Heterosexual or straight,WHITE,Ballot c,8,Hardly any confidence at all
2022,2696,1,None,Married,2,57,12,MALE,White,None,Extremely conservative,Protestant,Several times a week,Good,HARDLY ANY,Moderately satisfied,Working class,None,None,None,ALWAYS WRONG,None,None,None,No doubts,None,8,NO,0,Heterosexual or straight,WHITE,Ballot c,None,Hardly any confidence at all
2022,2697,1,None,Married,4,39,14,MALE,White,$25000 OR MORE,Conservative,None,Less than once a year,Fair,None,Moderately satisfied,Working class,None,4,Favor,NOT WRONG AT ALL,None,None,5,None,1,0,NO,5,None,WHITE,Ballot a,8,Only some confidence
2022,2698,2,None,Married,1,68,13,FEMALE,White,$25000 OR MORE,Conservative,Protestant,About once or twice a year,Excellent,ONLY SOME,Very satisfied,Middle class,None,None,Favor,None,None,None,3,Believe with doubts,3,12,NO,1,None,WHITE,Ballot b,Best possible state,A great deal of confidence
2022,2699,1,None,Never married,0,30,12,MALE,White,$25000 OR MORE,Conservative,Christian,Every week,Fair,None,Moderately satisfied,Working class,None,3,Favor,NOT WRONG AT ALL,None,None,2,None,1,4,NO,0,None,WHITE,Ballot a,9,None
2022,2700,7,None,Never married,0,23,10,MALE,White,None,Conservative,None,Never,Excellent,None,Very dissatisfied,Working class,None,None,Favor,NOT WRONG AT ALL,None,None,9,None,4,None,None,None,None,WHITE,Ballot a,None,Only some confidence
2022,2701,1,None,Married,0,35,14,MALE,White,$25000 OR MORE,Slightly conservative,None,Never,Good,None,Moderately satisfied,Working class,YES,2,Favor,NOT WRONG AT ALL,None,None,1,None,35,1,NO,20,None,WHITE,Ballot a,7,None
2022,2702,5,None,Divorced,2,87,14,FEMALE,White,None,Moderate  middle of the road,Protestant,About once or twice a year,Poor,HARDLY ANY,None,Upper class,None,2,Oppose,None,None,None,2,Believe with doubts,0,None,None,None,None,WHITE,Ballot b,None,Only some confidence
2022,2703,5,None,Married,2,68,13,FEMALE,White,None,Liberal,Protestant,2-3 times a month,Good,ONLY SOME,None,Middle class,YES,None,None,NOT WRONG AT ALL,None,None,None,Believe with doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,A great deal of confidence
2022,2704,1,None,Married,2,34,14,FEMALE,White,$25000 OR MORE,Moderate  middle of the road,None,Never,Good,A GREAT DEAL,Moderately satisfied,Working class,NO,None,None,NOT WRONG AT ALL,None,None,None,Higher power,None,5,NO,0,Heterosexual or straight,WHITE,Ballot c,None,Only some confidence
2022,2705,1,None,Divorced,5,40,18,FEMALE,White,$25000 OR MORE,Slightly liberal,Protestant,2-3 times a month,Good,None,Very satisfied,Middle class,None,2,Favor,NOT WRONG AT ALL,None,None,2,None,12,6,NO,3,None,WHITE,Ballot a,9,Only some confidence
2022,2706,6,None,Never married,0,23,15,FEMALE,White,$10000 - 14999,Moderate  middle of the road,Protestant,Less than once a year,Fair,HARDLY ANY,None,Lower class,None,3,Favor,None,None,None,4,No doubts,2,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,Hardly any confidence at all
2022,2707,8,None,Separated,4,42,10,MALE,White,None,Moderate  middle of the road,None,Never,Poor,HARDLY ANY,None,Lower class,None,2,None,None,None,None,3,Believe with doubts,2,None,None,None,None,WHITE,Ballot b,None,None
2022,2708,1,None,Married,0,25,15,FEMALE,White,$20000 - 24999,Slightly liberal,None,Never,Good,None,Moderately satisfied,Working class,YES,0,Favor,NOT WRONG AT ALL,None,None,2,None,40,3,NO,6,None,WHITE,Ballot a,9,Only some confidence
2022,2709,2,None,Widowed,2,61,12,FEMALE,White,$8000 TO 9999,Moderate  middle of the road,Protestant,Every week,Fair,ONLY SOME,Very satisfied,Middle class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,13,NO,5,Heterosexual or straight,WHITE,Ballot c,8,None
2022,2710,5,None,Married,3,73,16,FEMALE,White,None,Conservative,Catholic,Less than once a year,Fair,ONLY SOME,None,Middle class,NO,None,None,ALMST ALWAYS WRG,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,2711,1,None,Married,2,42,17,MALE,White,$25000 OR MORE,Slightly conservative,Protestant,Nearly every week,Good,HARDLY ANY,Very satisfied,Lower class,None,None,Favor,None,None,None,2,No doubts,5,5,NO,0,None,WHITE,Ballot b,Best possible state,A great deal of confidence
2022,2712,1,None,Never married,1,51,16,FEMALE,White,None,Extremely liberal,None,Never,Good,ONLY SOME,Very satisfied,Middle class,None,None,None,NOT WRONG AT ALL,None,None,None,Higher power,None,1,NO,0,Heterosexual or straight,WHITE,Ballot c,9,A great deal of confidence
2022,2713,7,None,Married,2,61,17,FEMALE,White,None,Extremely liberal,None,Never,Good,A GREAT DEAL,Moderately satisfied,Working class,None,None,None,NOT WRONG AT ALL,None,None,None,Don't believe,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,2714,1,None,Divorced,3,75,12,FEMALE,White,$20000 - 24999,Extremely conservative,Catholic,Every week,Good,HARDLY ANY,Very satisfied,Working class,NO,None,None,NOT WRONG AT ALL,None,None,None,No doubts,None,6,NO,0,Heterosexual or straight,WHITE,Ballot c,Best possible state,None
2022,2715,5,None,Widowed,2,75,12,FEMALE,White,None,Liberal,Protestant,Never,Fair,ONLY SOME,None,Middle class,None,2,Favor,None,None,None,3,Believe with doubts,0,None,None,None,None,WHITE,Ballot b,None,A great deal of confidence
2022,2716,5,None,Divorced,2,66,12,FEMALE,White,None,Moderate  middle of the road,None,Never,Fair,None,None,Middle class,None,2,Favor,NOT WRONG AT ALL,None,None,2,None,0,None,None,None,None,WHITE,Ballot a,None,A great deal of confidence
2022,2717,2,None,Never married,0,60,10,FEMALE,White,$15000 - 19999,Moderate  middle of the road,Protestant,Never,Fair,HARDLY ANY,Very satisfied,Lower class,None,2,Favor,None,None,None,4,Don't know  no way to find out,0,4,NO,0,Heterosexual or straight,WHITE,Ballot b,8,Only some confidence
2022,2718,1,None,Never married,1,26,12,MALE,White,$8000 TO 9999,Liberal,None,About once or twice a year,Excellent,None,Moderately satisfied,Working class,None,None,None,None,None,None,None,None,None,2,YES,0,None,WHITE,Ballot c,9,None
2022,2719,1,None,Never married,0,19,12,MALE,White,None,Slightly conservative,Catholic,Every week,Good,None,Moderately satisfied,Middle class,NO,2,Favor,SOMETIMES WRONG,None,None,5,None,0,2,NO,10,None,WHITE,Ballot a,9,None
2022,2720,3,21,Never married,1,39,13,FEMALE,Black,None,Moderate  middle of the road,Protestant,Never,Fair,HARDLY ANY,Moderately satisfied,Lower class,None,None,Favor,None,None,None,6,No doubts,0,4,NO,5,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,4,Only some confidence
2022,2721,8,None,Never married,0,42,12,MALE,White,None,Extremely conservative,Protestant,Every week,Poor,None,None,Lower class,YES,5,Favor,ALWAYS WRONG,None,None,4,None,0,None,None,None,None,WHITE,Ballot a,None,A great deal of confidence
2022,2722,7,None,Widowed,1,80,12,FEMALE,White,None,Moderate  middle of the road,Protestant,Never,Fair,ONLY SOME,Very satisfied,Lower class,None,2,Favor,None,None,None,3,Believe with doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2022,2723,5,None,Married,3,79,10,MALE,White,$25000 OR MORE,Conservative,Catholic,Never,Fair,HARDLY ANY,None,Upper class,None,3,Oppose,None,None,None,8,Higher power,1,None,None,None,None,WHITE,Ballot b,None,None
2022,2724,7,None,Married,2,39,16,FEMALE,White,None,Conservative,Christian,Nearly every week,Good,None,Very satisfied,Working class,NO,2,Favor,ALWAYS WRONG,None,None,1,None,0,None,None,None,None,WHITE,Ballot a,None,A great deal of confidence
2022,2725,5,None,Married,2,70,14,FEMALE,White,None,Conservative,Protestant,Every week,Good,None,None,Working class,None,2,Oppose,ALWAYS WRONG,None,None,1,None,8,None,None,None,None,WHITE,Ballot a,None,None
2022,2726,5,None,Never married,0,75,12,MALE,White,None,Moderate  middle of the road,None,Never,Good,A GREAT DEAL,None,Middle class,None,2,Favor,None,None,None,0,Don't know  no way to find out,8,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,A great deal of confidence
2022,2727,1,None,Married,2,40,16,FEMALE,White,$25000 OR MORE,Moderate  middle of the road,None,Never,Good,ONLY SOME,Very satisfied,Middle class,None,None,Favor,None,None,None,2,Believe sometimes,45,4,NO,3,Heterosexual or straight,WHITE,Ballot b,8,None
2022,2728,5,None,Married,2,60,11,FEMALE,White,None,Moderate  middle of the road,Protestant,Several times a year,Fair,ONLY SOME,None,Working class,None,None,None,NOT WRONG AT ALL,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,2729,8,None,Divorced,2,72,13,MALE,White,$25000 OR MORE,Conservative,Protestant,Several times a year,Good,HARDLY ANY,None,Middle class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,2730,1,None,Never married,0,20,12,MALE,White,$10000 - 14999,Moderate  middle of the road,None,Never,Poor,ONLY SOME,Very satisfied,Working class,None,2,Favor,None,None,None,0,Don't know  no way to find out,3,6,NO,12,Bisexual,WHITE,Ballot b,7,A great deal of confidence
2022,2731,5,None,Widowed,1,84,19,FEMALE,White,None,Moderate  middle of the road,Protestant,Every week,Good,ONLY SOME,None,Middle class,None,None,Favor,None,None,None,1,No doubts,2,None,None,None,None,WHITE,Ballot b,None,None
2022,2732,8,None,Married,1,64,15,FEMALE,White,None,Extremely conservative,Protestant,Every week,Good,None,None,Working class,NO,None,Favor,ALWAYS WRONG,None,None,2,None,2,None,None,None,None,WHITE,Ballot a,None,Only some confidence
2022,2733,1,None,Married,0,48,12,FEMALE,White,$25000 OR MORE,Moderate  middle of the road,None,Never,Good,A GREAT DEAL,Moderately satisfied,Working class,None,None,None,NOT WRONG AT ALL,None,None,None,No doubts,None,5,NO,2,Heterosexual or straight,WHITE,Ballot c,9,None
2022,2734,5,None,Never married,0,84,13,MALE,White,None,Moderate  middle of the road,Protestant,Never,Good,ONLY SOME,None,Middle class,NO,None,None,SOMETIMES WRONG,None,None,None,Believe sometimes,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,2735,5,None,Married,3,77,11,MALE,White,None,Extremely conservative,Protestant,Every week,Fair,HARDLY ANY,None,Working class,None,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,2736,5,None,Married,2,67,16,FEMALE,White,None,Conservative,Protestant,2-3 times a month,Good,HARDLY ANY,None,Middle class,None,None,Favor,None,None,None,3,No doubts,6,None,None,None,None,WHITE,Ballot b,None,None
2022,2737,1,None,Married,2,53,12,FEMALE,White,$25000 OR MORE,Conservative,Protestant,2-3 times a month,Good,None,Very satisfied,Middle class,NO,3,Favor,ALMST ALWAYS WRG,None,None,2,None,8,3,NO,1,None,WHITE,Ballot a,8,Only some confidence
2022,2738,1,None,Married,4,40,16,MALE,White,None,Slightly conservative,Catholic,Several times a week,Fair,None,Moderately satisfied,Middle class,None,3,Favor,ALWAYS WRONG,None,None,0,None,2,3,NO,2,None,WHITE,Ballot a,9,None
2022,2739,1,None,Married,1,37,12,FEMALE,White,$25000 OR MORE,Moderate  middle of the road,Other,Less than once a year,Good,HARDLY ANY,Very satisfied,Middle class,None,None,None,NOT WRONG AT ALL,None,None,None,Higher power,None,2,NO,2,Heterosexual or straight,WHITE,Ballot c,Best possible state,A great deal of confidence
2022,2740,8,None,Married,4,59,12,FEMALE,White,LT $1000,Moderate  middle of the road,Catholic,Never,Good,HARDLY ANY,None,Middle class,None,None,None,NOT WRONG AT ALL,None,None,None,Believe with doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,2741,1,None,Married,3,63,12,MALE,White,$25000 OR MORE,Conservative,Protestant,Several times a week,Good,HARDLY ANY,Very satisfied,Working class,None,None,Oppose,None,None,None,1,No doubts,1,2,NO,0,None,WHITE,Ballot b,Best possible state,Only some confidence
2022,2742,2,None,Married,1,49,16,FEMALE,White,$25000 OR MORE,Moderate  middle of the road,Protestant,Less than once a year,Good,HARDLY ANY,Moderately satisfied,Working class,None,None,Oppose,None,None,None,1,No doubts,2,5,NO,0,Heterosexual or straight,WHITE,Ballot b,8,Only some confidence
2022,2743,4,None,Married,2,57,11,MALE,White,$25000 OR MORE,Conservative,Protestant,Never,Fair,None,Very satisfied,Middle class,None,3,Favor,NOT WRONG AT ALL,None,None,1,None,1,None,None,None,None,WHITE,Ballot a,None,Hardly any confidence at all
2022,2744,1,None,Divorced,3,30,16,FEMALE,White,$25000 OR MORE,Slightly conservative,Protestant,Less than once a year,Good,HARDLY ANY,Very dissatisfied,Working class,NO,None,None,NOT WRONG AT ALL,None,None,None,No doubts,None,4,NO,5,Heterosexual or straight,WHITE,Ballot c,7,None
2022,2745,1,None,Divorced,1,61,16,FEMALE,White,$25000 OR MORE,Extremely liberal,Protestant,Several times a year,Good,HARDLY ANY,Very satisfied,Middle class,None,2,Favor,None,None,None,0,Higher power,20,1,NO,4,None,WHITE,Ballot b,9,Only some confidence
2022,2746,3,40,Never married,0,21,15,FEMALE,White,$25000 OR MORE,Liberal,Protestant,About once or twice a year,Fair,None,Very satisfied,Working class,None,None,Favor,NOT WRONG AT ALL,None,None,0,None,1,1,NO,10,None,WHITE,Ballot a,9,None
2022,2747,4,None,Never married,0,23,11,MALE,White,None,Liberal,None,Never,Excellent,None,Very dissatisfied,Working class,None,None,Favor,NOT WRONG AT ALL,None,None,1,None,60,None,None,None,None,WHITE,Ballot a,None,A great deal of confidence
2022,2748,5,None,Never married,0,71,12,MALE,White,None,Slightly conservative,Protestant,Less than once a year,Good,HARDLY ANY,None,Middle class,None,3,Favor,None,None,None,5,Believe with doubts,None,None,None,None,None,WHITE,Ballot b,None,None
2022,2749,5,None,Married,1,74,18,MALE,White,None,Conservative,Christian,Every week,Good,HARDLY ANY,None,Working class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,2750,1,None,Married,1,42,12,FEMALE,White,$25000 OR MORE,Moderate  middle of the road,Protestant,Several times a year,Good,HARDLY ANY,Very satisfied,Working class,None,3,Favor,None,None,None,3,No doubts,40,3,NO,0,Heterosexual or straight,WHITE,Ballot b,8,None
2022,2751,8,None,Never married,2,58,16,FEMALE,Black,None,Conservative,Protestant,About once or twice a year,Fair,None,None,Lower class,YES,None,Favor,NOT WRONG AT ALL,None,None,8,None,5,None,None,None,None,BLACK OR AFRICAN AMERICAN,Ballot a,None,None
2022,2752,5,None,Never married,3,51,12,MALE,White,None,Slightly conservative,Catholic,About once or twice a year,Good,HARDLY ANY,None,Middle class,None,3,Oppose,None,None,None,3,Don't know  no way to find out,0,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,Hardly any confidence at all
2022,2753,5,None,Married,1,66,12,MALE,White,None,Conservative,Protestant,Every week,Poor,HARDLY ANY,None,Middle class,YES,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,Only some confidence
